,ASPL,Average_Degree,Modularity,Average_Clustering_Coefficient,Abundance_Assortativity,Genera_Assortativity,Degree_Assortativity,Transitivity
0,3.8523820343861246,3.9272727272727272,0.36198273891175203,0.020721500721500717,-0.007442382714094461,-0.00967819628699366,-0.057952948041268895,0.02689486552567237
1,3.8161950770646422,3.9272727272727272,0.3585248056698687,0.037012987012987004,-0.00757292176567134,-0.003155701101518313,-0.03817114093959699,0.023923444976076555
2,2.391250696600589,3.9272727272727272,0.31589125133363916,0.02475228475228476,-0.007543910164123235,-0.014940909023955534,-0.03638876093965869,0.021634615384615384
3,3.858521622026036,3.9272727272727272,0.3421877381496732,0.019716209716209722,-0.007592263761577962,0.0025884553899758046,0.004493729795730719,0.02384737678855326
4,3.8361024844720495,3.9272727272727272,0.3388012498094814,0.02334688880143426,-0.007664802860502505,-8.409222443719616e-05,0.013093872384192922,0.028279654359780047
5,3.8522370193027085,3.9272727272727272,0.36169219631153965,0.027662337662337663,-0.0073747091140273,-0.026571383449147203,-0.032328897365300466,0.02720527617477329
6,3.8532608695652173,3.9272727272727272,0.3536189224203639,0.022765752765752767,-0.007408544777551725,0.005226446215297788,-0.11687106397083166,0.031967213114754096
7,3.8030825856912815,3.9272727272727272,0.3374628486511213,0.005334295334295334,-0.007626114041360509,-0.014446227929373988,0.07914940726906546,0.009486166007905139
8,3.7573805689747717,3.9272727272727272,0.3390822664228021,0.017859110586383314,-0.007926030119874607,-0.015143603133159265,-0.021691986083473246,0.02260738507912585
9,3.8671114178360555,3.9272727272727272,0.3578532235939655,0.030779220779220778,-0.007543910164123236,-0.0027301668654333322,0.022464558342421358,0.03125
10,3.8345802783181204,3.9272727272727272,0.3443215592135355,0.022052122961213873,-0.007592263761577964,-0.009689205780979584,-0.00893983912143029,0.026232114467408585
11,3.689833611973569,3.9272727272727272,0.340768366102729,0.01947439765621584,-0.008003456801978058,-0.004229696715445549,0.020717506556576153,0.024571854058078928
12,3.781754658385093,3.9272727272727272,0.34852728242646064,0.01899908172635446,-0.00760677074584747,0.010162232252931029,-0.03076068683203293,0.023790642347343377
13,3.891141702828071,3.9272727272727272,0.33352861606462464,0.010331890331890331,-0.007418212527470417,-0.004009623095429033,-0.06503411434918198,0.01718494271685761
14,2.379587612451238,3.9272727272727272,0.35829141899100864,0.022312300494118673,-0.0075100654071511164,-0.020578577477972745,-0.0038420835304523947,0.021756647864625302
15,3.748506289308176,3.9272727272727272,0.3418829065691212,0.01802789802789803,-0.0076744755295100175,-0.00821048980501945,-0.05187739292031412,0.021176470588235293
16,3.874722838137472,3.9272727272727272,0.3581437661941784,0.01825396825396825,-0.0076454580795646005,-0.01515534601484302,-0.06457046603032016,0.02364066193853428
17,3.7896633693735144,3.9272727272727272,0.3276558451455577,0.016402116402116404,-0.007418212527470416,-0.00105127559708011,0.0010899382776514016,0.014729950900163666
18,3.9065539428400418,3.9272727272727272,0.3835733882030192,0.04618566618566618,-0.007558415756057529,-0.015618567694512916,0.10097131240117439,0.02877697841726619
19,3.794110881067403,3.9272727272727272,0.37257563633592566,0.022543617998163457,-0.007751863567201219,-0.001391318174590556,-0.049618880851424525,0.023237800154918668
20,3.9060606060606062,3.9272727272727272,0.3639546181984464,0.019663299663299664,-0.007398877213185548,-0.004606377604089271,0.028272484416740747,0.019704433497536946
21,3.7144335642066713,3.9272727272727272,0.3509516460905362,0.02977873977873979,-0.00772767852857321,-0.007531529925576,0.028360894524891288,0.03732503888024884
22,2.4095885093167704,3.9272727272727272,0.34087315195854384,0.011976911976911978,-0.007447216890595009,-0.015985439006053894,0.0044787987931805134,0.014657980456026058
23,3.8519285330879534,3.9272727272727272,0.35321406797744337,0.021842231842231847,-0.007655130377189153,-0.009435927965471049,-0.026947656389805157,0.016522423288749016
24,3.887278582930757,3.9272727272727272,0.3588296372504202,0.020918710918710923,-0.007490726566886286,-0.0071674652516532725,-0.001684440244108114,0.03152789005658852
25,3.885070214338507,3.9272727272727272,0.3408064700502987,0.016046176046176048,-0.00727321575927383,-0.017675383361730503,-0.04144406910817113,0.022651006711409395
26,3.7830974842767295,3.9272727272727272,0.3782674135040405,0.022954217499672046,-0.007930868939030243,-0.014815949253274178,-0.03983755227065626,0.02033132530120482
27,3.832075471698113,3.9272727272727272,0.3575769699740901,0.021741221741221745,-0.007640622000383953,-0.006599451859620663,0.07512747614498409,0.028391167192429023
28,3.8239398819108965,3.9272727272727272,0.34249733272367167,0.03061087061087061,-0.00760677074584747,-0.010112570171371068,0.053483319700377105,0.030927835051546393
29,3.790303319799379,3.9272727272727272,0.33927754915409325,0.02191438191438191,-0.007471388469013171,-0.009450951792704167,-0.03272032481490346,0.021897810218978103
30,3.8242066197076423,3.9272727272727272,0.35014670019814126,0.009302549302549305,-0.007548745315026948,-0.022820385947550727,0.03215937939632056,0.016813450760608487
31,3.8664521921292834,3.9272727272727272,0.3714468068891946,0.03763741309195854,-0.007838939319025146,-0.025139595972539137,-0.03921117725515789,0.03208556149732621
32,3.8061046731803376,3.9272727272727272,0.35088496418229037,0.035685425685425674,-0.007732515443431682,-0.014808649787990569,-0.024309998172180863,0.039627039627039624
33,3.776863354037267,3.9272727272727272,0.3528901844231068,0.006974506974506974,-0.007485891972820456,-0.0070948579548258,0.006518082422203326,0.012135922330097087
34,3.7297428041602836,3.9272727272727272,0.34364045115073943,0.029033189033189022,-0.007718004838152285,0.009332204571485482,0.009706019598692791,0.02570093457943925
35,3.8098159509202456,3.9272727272727272,0.34656969212010463,0.008643578643578644,-0.007553580512338156,-0.010740799241825933,-0.08970397197181484,0.012
