,ASPL,Average_Degree,Modularity,Average_Clustering_Coefficient,Abundance_Assortativity,Genera_Assortativity,Degree_Assortativity,Transitivity
0,2.285818932507575,2.6582278481012658,0.4636281179138315,0.014521800281293955,-0.008807045636509206,-0.010711083848440514,0.010741138560687348,0.03214285714285714
1,3.1691639196883425,2.5822784810126582,0.4534674163783172,0.012673297166968052,-0.008982798123431647,0.019645925151266157,-0.019279757595260266,0.01675977653631285
2,2.214996574169236,2.4936708860759493,0.4812929990466142,0.014948764315852923,-0.00857610644767276,-0.0040426411922456,0.04954617553753938,0.02591792656587473
3,5.266424377970366,2.5063291139240507,0.47470921334557886,0.008438818565400843,-0.008657618833215412,-0.005463609172482557,0.08559032167906615,0.018947368421052633
4,5.005458612975391,2.8354430379746836,0.4732641103316319,0.0221318063090215,-0.00838039349665387,-0.006939697139187532,0.004472448032405167,0.02459016393442623
5,1.9535258092738406,2.430379746835443,0.4613172743055559,0.015943339361060883,-0.009889598115223407,-0.0024118264619924484,0.013167394368617505,0.02830188679245283
6,3.2455299170911998,2.392405063291139,0.5046331289717544,0.004731766124171187,-0.009110555532014071,-0.00196618167518679,0.050145421722996915,0.013157894736842105
7,5.660438962452385,2.5063291139240507,0.4804866850321413,0.008016877637130802,-0.008398173750884188,-0.016226041861584117,-0.1059026508560823,0.013186813186813187
8,2.628776978417266,2.329113924050633,0.5440099243856329,0.018866787221217603,-0.008820023837902265,-0.024784182678919523,-0.01443464314354456,0.029411764705882353
9,2.1734211361472546,2.569620253164557,0.48101142954209386,0.00536467751657625,-0.008714170317969304,-0.026741449246331813,0.005592604886488579,0.011787819253438114
10,2.2619971264367815,2.5063291139240507,0.5231609019487821,0.015189873417721518,-0.008411142835095302,-0.005546274640828614,-0.15184713375796274,0.019736842105263157
11,2.0236382322713258,2.4936708860759493,0.4691051044860746,0.004641350210970464,-0.008916965631986691,-0.019885942324026268,0.018929854842817406,0.006134969325153374
12,1.9408612240642271,2.3037974683544302,0.5085285593527347,0.004852320675105485,-0.008632633486091869,-0.019896738446039546,-0.08646947765890485,0.007792207792207792
13,2.606189334246888,2.4683544303797467,0.4839053254437851,0.005661040787623066,-0.009169442269669184,0.007838283828382841,0.06805002203804415,0.012096774193548387
14,2.456930709552825,2.4936708860759493,0.45654358525084504,0.006118143459915611,-0.0086154245987915,-0.011418028184078945,-0.024230860958740903,0.012875536480686695
15,5.157567049808429,2.518987341772152,0.45904143834751654,0.009704641350210971,-0.008839863453406026,-0.015200416449765749,0.038966062173303034,0.01818181818181818
16,2.0153529350432695,2.5063291139240507,0.4711636567697182,0.00949367088607595,-0.008878252142360843,-0.00950296300250922,-0.045509464357632076,0.006097560975609756
17,1.7091502744066989,2.3797468354430378,0.5041732684472605,0.0018987341772151898,-0.008978146990393811,-0.012142994483146227,0.01263554635608098,0.006802721088435374
18,3.1043103448275864,2.632911392405063,0.48675573224852087,0.030801687763713084,-0.008191086513253712,-0.016457060725835432,-0.03530875719396458,0.03636363636363636
19,1.974323386537127,2.240506329113924,0.5334035558109098,0.006630500301386378,-0.009359344040465876,-0.008029402513120211,-0.14866691904169588,0.01485148514851485
20,2.4611242307141836,2.5443037974683542,0.47282245488973135,0.01802290536467752,-0.008713672226106065,-0.02402503361953037,0.06518452089220711,0.030181086519114688
21,1.7779563268877105,2.1645569620253164,0.5276324339112899,0.008016877637130802,-0.009110673982813953,-0.006934960358986191,0.019420967451897725,0.008403361344537815
22,2.392757046134467,2.7088607594936707,0.4607061752118085,0.022875226039783002,-0.008322691443920912,-0.008308105524321124,0.027291422421248428,0.033210332103321034
23,2.8743382279492558,2.670886075949367,0.47186720873295895,0.01170886075949367,-0.00902023887768284,-0.014423076923076926,0.04046606457367691,0.020512820512820513
24,3.399669774669775,2.4556962025316458,0.5036135614836831,0.015189873417721518,-0.008453798850497716,-0.022574235566839625,0.13648459044946554,0.02745995423340961
