,ASPL,Average_Degree,Modularity,Average_Clustering_Coefficient,Abundance_Assortativity,Genera_Assortativity,Degree_Assortativity,Transitivity
0,4.070990566037736,3.5393939393939395,0.3590143554137716,0.02244829244829245,-0.007705762775965583,-0.011936171368886257,-0.07389546495201921,0.0266798418972332
1,4.0902950310559,3.5393939393939395,0.3985151998498757,0.025642135642135647,-0.007735537971504383,-0.012008200722444597,-0.06404233958428845,0.02064896755162242
2,2.503960476890413,3.5393939393939395,0.3672886564083305,0.016281866281866286,-0.0077236276821434705,0.0016301660082912552,-0.07758596457412281,0.017733990147783252
3,2.008704190218401,3.5393939393939395,0.39585288046537553,0.024632034632034637,-0.007997635584453969,-0.009016024432087802,0.019280811610569916,0.02544769085768143
4,2.667932386085252,3.5393939393939395,0.37510555451303984,0.02420394420394421,-0.007741493221761277,-0.01561524804430683,0.0421881308033915,0.026522593320235755
5,4.082278966336937,3.5393939393939395,0.3757447457309044,0.02472823472823473,-0.007640263538866075,-0.005849932314832726,-0.01493610645985726,0.023976023976023976
6,4.151319875776397,3.5393939393939395,0.4165415650215777,0.02137085137085137,-0.007527148545972324,-0.007914832286702232,-0.0796403003317619,0.03054989816700611
7,4.0186335403726705,3.5393939393939395,0.369634312253704,0.005608465608465608,-0.00789635443756206,-0.012612020661081599,0.08559142800387917,0.011494252873563218
8,4.094394601640978,3.5393939393939395,0.3844881778945377,0.016277056277056282,-0.007812961715305605,-0.005022925458813232,-0.029811019430395626,0.020388349514563107
9,4.158960202438463,3.5393939393939395,0.40220374366672623,0.029225589225589224,-0.007699807947998231,-0.00938184155785873,-0.03219447839667999,0.02967359050445104
10,4.044798136645963,3.5393939393939395,0.3661510133233236,0.01382264200446019,-0.007872526537270384,-0.005750728729910482,-0.0009657918897328344,0.025961538461538463
11,3.8947835201161007,3.5393939393939395,0.3601695909176188,0.01919629192356465,-0.008158535720197696,-0.013679674698063969,-0.013001988071572483,0.019301470588235295
12,4.077860042990208,3.5393939393939395,0.3534199662225544,0.014237614237614238,-0.007711717674311413,-0.019611171396182035,0.015184529741896454,0.02073050345508391
13,4.181954212180159,3.5393939393939395,0.37911662600862917,0.009620009620009619,-0.007574772815901115,-0.0031971928280179235,-0.043115640902264205,0.015151515151515152
14,2.528938778759653,3.5393939393939395,0.3798848282979906,0.02447680265862084,-0.007699807947998228,-0.0029047993130788983,0.08161943819185394,0.026706231454005934
15,2.5041646251837335,3.5393939393939395,0.35967700319008933,0.011746031746031744,-0.007854656351396877,-0.015769944341372907,-0.06195148116728356,0.01446480231436837
16,4.108657311555862,3.5393939393939395,0.40682468568211483,0.014651274651274653,-0.007812961715305603,0.0013851264387541216,-0.11123677300262569,0.020388349514563107
17,4.094099378881988,3.5393939393939395,0.35760109776693344,0.008181818181818184,-0.007568819535944506,-0.008165144283187556,0.015313863683960996,0.012133468149646108
18,4.169618894256575,3.5393939393939395,0.38569032651529184,0.04816738816738816,-0.007675989339888554,-0.024686678486274996,0.1124222838025825,0.026812313803376366
